name,type,start_time,duration,"value"
"USB LS and FS","v1frame",1.329931625,0.000000667,"PID SOF"
"USB LS and FS","v1frame",1.329932292,0.000000917,"Frame # 0x332"
"USB LS and FS","v1frame",1.329933208,0.000000417,"CRC OK 0x17"
"USB LS and FS","v1frame",1.329933625,0.00000025,"EOP"
"USB LS and FS","v1frame",1.330056333,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.330057,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.330057667,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",1.330058583,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",1.330059,0.00000025,"EOP"
"USB LS and FS","v1frame",1.330059625,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.330060292,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.330060958,0.00000025,"EOP"
"USB LS and FS","v1frame",1.330061833,0.000002875,"Error packet"
"USB LS and FS","v1frame",1.330065125,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.330065792,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.330066458,0.00000025,"EOP"
"USB LS and FS","v1frame",1.330067292,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.330067958,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.330068625,0.000000917,"Address=0x03 Endpoint=0x01"
"USB LS and FS","v1frame",1.330069542,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",1.330069958,0.00000025,"EOP"
"USB LS and FS","v1frame",1.330931208,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.330931875,0.000000667,"PID SOF"
"USB LS and FS","v1frame",1.330932542,0.000000917,"Frame # 0x333"
"USB LS and FS","v1frame",1.330933458,0.000000417,"CRC OK 0x08"
"USB LS and FS","v1frame",1.330933875,0.00000025,"EOP"
"USB LS and FS","v1frame",1.331056583,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.33105725,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.331057917,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",1.331058833,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",1.33105925,0.00000025,"EOP"
"USB LS and FS","v1frame",1.331059917,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.331060583,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.33106125,0.00000025,"EOP"
"USB LS and FS","v1frame",1.331062,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.331062667,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.331063333,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",1.33106425,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",1.331064667,0.00000025,"EOP"
"USB LS and FS","v1frame",1.331065333,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.331066,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.331066667,0.00000025,"EOP"
"USB LS and FS","v1frame",1.331931458,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.331932125,0.000000667,"PID SOF"
"USB LS and FS","v1frame",1.331932792,0.000000917,"Frame # 0x334"
"USB LS and FS","v1frame",1.331933708,0.000000417,"CRC OK 0x07"
"USB LS and FS","v1frame",1.331934125,0.00000025,"EOP"
"USB LS and FS","v1frame",1.33205675,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.332057417,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.332058083,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",1.332059,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",1.332059417,0.00000025,"EOP"
"USB LS and FS","v1frame",1.332060083,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.33206075,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.332061417,0.00000025,"EOP"
"USB LS and FS","v1frame",1.33206225,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.332062917,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.332063583,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",1.3320645,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",1.332064917,0.00000025,"EOP"
"USB LS and FS","v1frame",1.332065583,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.33206625,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.332066917,0.00000025,"EOP"
"USB LS and FS","v1frame",1.332067667,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.332068333,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.332069,0.000000917,"Address=0x03 Endpoint=0x01"
"USB LS and FS","v1frame",1.332069917,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",1.332070333,0.00000025,"EOP"
"USB LS and FS","v1frame",1.332079,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.332079667,0.000000667,"PID ACK"
"USB LS and FS","v1frame",1.332080333,0.00000025,"EOP"
"USB LS and FS","v1frame",1.332931708,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.332932375,0.000000667,"PID SOF"
"USB LS and FS","v1frame",1.332933042,0.000000917,"Frame # 0x335"
"USB LS and FS","v1frame",1.332933958,0.000000417,"CRC OK 0x18"
"USB LS and FS","v1frame",1.332934375,0.00000025,"EOP"
"USB LS and FS","v1frame",1.333056958,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.333057625,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.333058292,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",1.333059208,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",1.333059625,0.00000025,"EOP"
"USB LS and FS","v1frame",1.333060292,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.333060958,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.333061625,0.00000025,"EOP"
"USB LS and FS","v1frame",1.333062375,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.333063042,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.333063708,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",1.333064625,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",1.333065042,0.00000025,"EOP"
"USB LS and FS","v1frame",1.333065708,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.333066375,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.333067042,0.00000025,"EOP"
"USB LS and FS","v1frame",1.333931958,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.333932625,0.000000667,"PID SOF"
"USB LS and FS","v1frame",1.333933292,0.000000917,"Frame # 0x336"
"USB LS and FS","v1frame",1.333934208,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",1.333934625,0.00000025,"EOP"
"USB LS and FS","v1frame",1.334057292,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.334057958,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.334058625,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",1.334059542,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",1.334059958,0.00000025,"EOP"
"USB LS and FS","v1frame",1.334060625,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.334061292,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.334061958,0.00000025,"EOP"
"USB LS and FS","v1frame",1.334062708,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.334063375,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.334064042,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",1.334064958,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",1.334065375,0.00000025,"EOP"
"USB LS and FS","v1frame",1.334066042,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.334066708,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.334067375,0.00000025,"EOP"
"USB LS and FS","v1frame",1.334068208,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.334068875,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.334069542,0.000000917,"Address=0x03 Endpoint=0x01"
"USB LS and FS","v1frame",1.334070458,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",1.334070875,0.00000025,"EOP"
"USB LS and FS","v1frame",1.334932208,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.334932875,0.000000667,"PID SOF"
"USB LS and FS","v1frame",1.334933542,0.000000917,"Frame # 0x337"
"USB LS and FS","v1frame",1.334934458,0.000000417,"CRC OK 0x0F"
"USB LS and FS","v1frame",1.334934875,0.00000025,"EOP"
"USB LS and FS","v1frame",1.335057542,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.335058208,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.335058875,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",1.335059792,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",1.335060208,0.00000025,"EOP"
"USB LS and FS","v1frame",1.335060875,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.335061542,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.335062208,0.00000025,"EOP"
"USB LS and FS","v1frame",1.335063042,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.335063708,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.335064375,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",1.335065292,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",1.335065708,0.00000025,"EOP"
"USB LS and FS","v1frame",1.335066375,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.335067042,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.335067708,0.00000025,"EOP"
"USB LS and FS","v1frame",1.335932417,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.335933083,0.000000667,"PID SOF"
"USB LS and FS","v1frame",1.33593375,0.000000917,"Frame # 0x338"
"USB LS and FS","v1frame",1.335934667,0.000000417,"CRC OK 0x0E"
"USB LS and FS","v1frame",1.335935083,0.00000025,"EOP"
"USB LS and FS","v1frame",1.336057792,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.336058458,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.336059125,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",1.336060042,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",1.336060458,0.00000025,"EOP"
"USB LS and FS","v1frame",1.336061125,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.336061792,0.000000625,"PID NAK"
"USB LS and FS","v1frame",1.336062417,0.000000292,"EOP"
"USB LS and FS","v1frame",1.336063292,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.336063958,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.336064625,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",1.336065542,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",1.336065958,0.00000025,"EOP"
"USB LS and FS","v1frame",1.336066583,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.33606725,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.336067917,0.00000025,"EOP"
"USB LS and FS","v1frame",1.336068667,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.336069333,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.33607,0.000000917,"Address=0x03 Endpoint=0x01"
"USB LS and FS","v1frame",1.336070917,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",1.336071333,0.00000025,"EOP"
"USB LS and FS","v1frame",1.336932667,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.336933333,0.000000667,"PID SOF"
"USB LS and FS","v1frame",1.336934,0.000000917,"Frame # 0x339"
"USB LS and FS","v1frame",1.336934917,0.000000417,"CRC OK 0x11"
"USB LS and FS","v1frame",1.336935333,0.00000025,"EOP"
"USB LS and FS","v1frame",1.337058042,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.337058708,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.337059375,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",1.337060292,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",1.337060708,0.00000025,"EOP"
"USB LS and FS","v1frame",1.337061375,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.337062042,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.337062708,0.00000025,"EOP"
"USB LS and FS","v1frame",1.337063542,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.337064208,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.337064875,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",1.337065792,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",1.337066208,0.00000025,"EOP"
"USB LS and FS","v1frame",1.337066833,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.3370675,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.337068167,0.00000025,"EOP"
"USB LS and FS","v1frame",1.337932917,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.337933583,0.000000667,"PID SOF"
"USB LS and FS","v1frame",1.33793425,0.000000917,"Frame # 0x33A"
"USB LS and FS","v1frame",1.337935167,0.000000417,"CRC OK 0x19"
"USB LS and FS","v1frame",1.337935583,0.00000025,"EOP"
"USB LS and FS","v1frame",1.338058292,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.338058958,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.338059625,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",1.338060542,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",1.338060958,0.00000025,"EOP"
"USB LS and FS","v1frame",1.338061625,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.338062292,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.338062958,0.00000025,"EOP"
"USB LS and FS","v1frame",1.338063708,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.338064375,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.338065042,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",1.338065958,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",1.338066375,0.00000025,"EOP"
"USB LS and FS","v1frame",1.338067042,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.338067708,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.338068375,0.00000025,"EOP"
"USB LS and FS","v1frame",1.338069208,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.338069875,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.338070542,0.000000917,"Address=0x03 Endpoint=0x01"
"USB LS and FS","v1frame",1.338071458,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",1.338071875,0.00000025,"EOP"
"USB LS and FS","v1frame",1.338933167,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.338933833,0.000000667,"PID SOF"
"USB LS and FS","v1frame",1.3389345,0.000000917,"Frame # 0x33B"
"USB LS and FS","v1frame",1.338935417,0.000000417,"CRC OK 0x06"
"USB LS and FS","v1frame",1.338935833,0.00000025,"EOP"
"USB LS and FS","v1frame",1.3390585,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.339059167,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.339059833,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",1.33906075,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",1.339061167,0.00000025,"EOP"
"USB LS and FS","v1frame",1.339061833,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.3390625,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.339063167,0.00000025,"EOP"
"USB LS and FS","v1frame",1.339064,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.339064667,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.339065333,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",1.33906625,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",1.339066667,0.00000025,"EOP"
"USB LS and FS","v1frame",1.339067333,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.339068,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.339068667,0.00000025,"EOP"
"USB LS and FS","v1frame",1.339933417,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.339934083,0.000000667,"PID SOF"
"USB LS and FS","v1frame",1.33993475,0.000000917,"Frame # 0x33C"
"USB LS and FS","v1frame",1.339935667,0.000000417,"CRC OK 0x09"
"USB LS and FS","v1frame",1.339936083,0.00000025,"EOP"
"USB LS and FS","v1frame",1.340058667,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.340059333,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.34006,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",1.340060917,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",1.340061333,0.00000025,"EOP"
"USB LS and FS","v1frame",1.340062042,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.340062708,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.340063375,0.00000025,"EOP"
"USB LS and FS","v1frame",1.340064208,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.340064875,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.340065542,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",1.340066458,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",1.340066875,0.00000025,"EOP"
"USB LS and FS","v1frame",1.340067542,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.340068208,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.340068875,0.00000025,"EOP"
"USB LS and FS","v1frame",1.340069708,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.340070375,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.340071042,0.000000917,"Address=0x03 Endpoint=0x01"
"USB LS and FS","v1frame",1.340071958,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",1.340072375,0.00000025,"EOP"
"USB LS and FS","v1frame",1.340081125,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.340081792,0.000000667,"PID ACK"
"USB LS and FS","v1frame",1.340082458,0.00000025,"EOP"
"USB LS and FS","v1frame",1.340933667,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.340934333,0.000000667,"PID SOF"
"USB LS and FS","v1frame",1.340935,0.000000917,"Frame # 0x33D"
"USB LS and FS","v1frame",1.340935917,0.000000417,"CRC OK 0x16"
"USB LS and FS","v1frame",1.340936333,0.00000025,"EOP"
"USB LS and FS","v1frame",1.341059,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.341059667,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.341060333,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",1.34106125,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",1.341061667,0.00000025,"EOP"
"USB LS and FS","v1frame",1.341062333,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.341063,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.341063667,0.00000025,"EOP"
"USB LS and FS","v1frame",1.341064417,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.341065083,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.34106575,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",1.341066667,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",1.341067083,0.00000025,"EOP"
"USB LS and FS","v1frame",1.34106775,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.341068417,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.341069083,0.00000025,"EOP"
"USB LS and FS","v1frame",1.341933875,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.341934542,0.000000667,"PID SOF"
"USB LS and FS","v1frame",1.341935208,0.000000917,"Frame # 0x33E"
"USB LS and FS","v1frame",1.341936125,0.000000417,"CRC OK 0x1E"
"USB LS and FS","v1frame",1.341936542,0.00000025,"EOP"
"USB LS and FS","v1frame",1.34205925,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.342059917,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.342060583,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",1.3420615,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",1.342061917,0.00000025,"EOP"
"USB LS and FS","v1frame",1.342062542,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.342063208,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.342063875,0.00000025,"EOP"
"USB LS and FS","v1frame",1.342064708,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.342065375,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.342066042,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",1.342066958,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",1.342067375,0.00000025,"EOP"
"USB LS and FS","v1frame",1.342068,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.342068667,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.342069333,0.00000025,"EOP"
"USB LS and FS","v1frame",1.342070167,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.342070833,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.3420715,0.000000917,"Address=0x03 Endpoint=0x01"
"USB LS and FS","v1frame",1.342072417,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",1.342072833,0.00000025,"EOP"
"USB LS and FS","v1frame",1.342934125,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.342934792,0.000000667,"PID SOF"
"USB LS and FS","v1frame",1.342935458,0.000001,"Frame # 0x33F"
"USB LS and FS","v1frame",1.342936458,0.000000417,"CRC OK 0x01"
"USB LS and FS","v1frame",1.342936875,0.00000025,"EOP"
"USB LS and FS","v1frame",1.3430595,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.343060167,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.343060833,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",1.34306175,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",1.343062167,0.00000025,"EOP"
"USB LS and FS","v1frame",1.343062792,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.343063458,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.343064125,0.00000025,"EOP"
"USB LS and FS","v1frame",1.343064958,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.343065625,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.343066292,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",1.343067208,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",1.343067625,0.00000025,"EOP"
"USB LS and FS","v1frame",1.343068292,0.000001458,"Error packet"
"USB LS and FS","v1frame",1.343934375,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.343935042,0.000000667,"PID SOF"
"USB LS and FS","v1frame",1.343935708,0.000000917,"Frame # 0x340"
"USB LS and FS","v1frame",1.343936625,0.000000417,"CRC OK 0x06"
"USB LS and FS","v1frame",1.343937042,0.00000025,"EOP"
"USB LS and FS","v1frame",1.34405975,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.344060417,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.344061083,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",1.344062,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",1.344062417,0.00000025,"EOP"
"USB LS and FS","v1frame",1.344063083,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.34406375,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.344064417,0.00000025,"EOP"
"USB LS and FS","v1frame",1.34406525,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.344065917,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.344066583,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",1.3440675,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",1.344067917,0.00000025,"EOP"
"USB LS and FS","v1frame",1.344068583,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.34406925,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.344069917,0.00000025,"EOP"
"USB LS and FS","v1frame",1.34407075,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.344071417,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.344072083,0.000000917,"Address=0x03 Endpoint=0x01"
"USB LS and FS","v1frame",1.344073,0.000000417,"CRC OK 0x1C"
"USB LS and FS","v1frame",1.344073417,0.00000025,"EOP"
"USB LS and FS","v1frame",1.344934625,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.344935292,0.000000667,"PID SOF"
"USB LS and FS","v1frame",1.344935958,0.000000917,"Frame # 0x341"
"USB LS and FS","v1frame",1.344936875,0.000000417,"CRC OK 0x19"
"USB LS and FS","v1frame",1.344937292,0.00000025,"EOP"
"USB LS and FS","v1frame",1.345059958,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.345060625,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.345061292,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",1.345062208,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",1.345062625,0.00000025,"EOP"
"USB LS and FS","v1frame",1.345063292,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.345063958,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.345064625,0.00000025,"EOP"
"USB LS and FS","v1frame",1.345065458,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.345066125,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.345066792,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",1.345067708,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",1.345068125,0.00000025,"EOP"
"USB LS and FS","v1frame",1.345068792,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.345069458,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.345070125,0.00000025,"EOP"
"USB LS and FS","v1frame",1.345934875,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.345935542,0.000000667,"PID SOF"
"USB LS and FS","v1frame",1.345936208,0.000000917,"Frame # 0x342"
"USB LS and FS","v1frame",1.345937125,0.000000417,"CRC OK 0x11"
"USB LS and FS","v1frame",1.345937542,0.00000025,"EOP"
"USB LS and FS","v1frame",1.346060208,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.346060875,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.346061542,0.000000917,"Address=0x02 Endpoint=0x02"
"USB LS and FS","v1frame",1.346062458,0.000000417,"CRC OK 0x10"
"USB LS and FS","v1frame",1.346062875,0.00000025,"EOP"
"USB LS and FS","v1frame",1.346063542,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.346064208,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.346064875,0.00000025,"EOP"
"USB LS and FS","v1frame",1.346065708,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.346066375,0.000000667,"PID IN"
"USB LS and FS","v1frame",1.346067042,0.000000917,"Address=0x02 Endpoint=0x01"
"USB LS and FS","v1frame",1.346067958,0.000000417,"CRC OK 0x03"
"USB LS and FS","v1frame",1.346068375,0.00000025,"EOP"
"USB LS and FS","v1frame",1.346069042,0.000000625,"SYNC"
"USB LS and FS","v1frame",1.346069667,0.000000667,"PID NAK"
"USB LS and FS","v1frame",1.346070333,0.00000025,"EOP"
"USB LS and FS","v1frame",1.346071167,0.000000667,"SYNC"
"USB LS and FS","v1frame",1.346071833,0.000000667,"PID IN"
